"url","Link","Area","CostPerYear","ClosestSubway","SubwayDistance","City","City_link","Region","District","Subway","Street","Building","Address"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 140 м² за 291 667 руб./мес.","Своб. назнач. 140 м² за 291 667 руб./мес.","25 000 руб. за м² в год","Проспект Мира","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Проспект Мира","проспект Мира","36С1","Москва; р-н Мещанский; проспект Мира; 36С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. от 5 м² до 25 м² от 7 580 руб./мес.","Своб. назнач. от 5 м² до 25 м² от 7 580 руб./мес.","18 192 руб. за м² в год","Печатники","8; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Печатники","м. Печатники","улица Гурьянова","4К2","Москва; р-н Печатники; улица Гурьянова; 4К2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 59 м² за 51 188 руб./мес.","Своб. назнач. 59 м² за 51 188 руб./мес.","10 500 руб. за м² в год","Семеновская","14; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Соколиная гора","м. Семеновская","1-й Кирпичный переулок","4С6","Москва; р-н Соколиная гора; 1-й Кирпичный переулок; 4С6"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 35 м² за 151 667 руб./мес.","Своб. назнач. 35 м² за 151 667 руб./мес.","52 000 руб. за м² в год","Университет","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Раменки","м. Университет","Ломоносовский проспект","25к2","Москва; р-н Раменки; Ломоносовский проспект; 25к2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 70 м² за 287 000 руб./мес.","Своб. назнач. 70 м² за 287 000 руб./мес.","49 200 руб. за м² в год","Лубянка","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Лубянка","Кривоколенный переулок","4С10","Москва; р-н Басманный; Кривоколенный переулок; 4С10"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 60 м² за 300 000 руб./мес.","Своб. назнач. 60 м² за 300 000 руб./мес.","60 000 руб. за м² в год","Лубянка","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Лубянка","Кривоколенный переулок","4С3","Москва; р-н Басманный; Кривоколенный переулок; 4С3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 370 м² за 314 500 руб./мес.","Своб. назнач. 370 м² за 314 500 руб./мес.","10 200 руб. за м² в год","Царицыно","5; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Бирюлево Восточное","м. Царицыно","6-я Радиальная улица","5к4","Москва; р-н Бирюлево Восточное; 6-я Радиальная улица; 5к4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 218 м² за 330 016 руб./мес.","Своб. назнач. 218 м² за 330 016 руб./мес.","18 166 руб. за м² в год","Мичуринский проспект","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Тропарево-Никулино","м. Мичуринский проспект","улица Мичуринский проспект Олимпийская деревня","1к4","Москва; р-н Тропарево-Никулино; улица Мичуринский проспект Олимпийская деревня; 1к4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. от 50 м² до 100 м² от 225 000 руб./мес.","Своб. назнач. от 50 м² до 100 м² от 225 000 руб./мес.","54 000 руб. за м² в год","Лубянка","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Лубянка","Кривоколенный переулок","4С3","Москва; р-н Басманный; Кривоколенный переулок; 4С3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 35 м² за 178 500 руб./мес.","Своб. назнач. 35 м² за 178 500 руб./мес.","61 200 руб. за м² в год","Кропоткинская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Кропоткинская","переулок Малый Знаменский","7/10с2","Москва; р-н Хамовники; переулок Малый Знаменский; 7/10с2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 224 м² за 950 003 руб./мес.","Своб. назнач. 224 м² за 950 003 руб./мес.","50 893 руб. за м² в год","Университет","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Раменки","м. Университет","Ломоносовский проспект","25к1","Москва; р-н Раменки; Ломоносовский проспект; 25к1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 296 м² за 1 500 005 руб./мес.","Своб. назнач. 296 м² за 1 500 005 руб./мес.","60 811 руб. за м² в год","Улица 1905 года","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Пресненский","м. Улица 1905 года","улица Красная Пресня","32-34","Москва; р-н Пресненский; улица Красная Пресня; 32-34"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 102 м² за 153 330 руб./мес.","Своб. назнач. 102 м² за 153 330 руб./мес.","18 000 руб. за м² в год","Улица Сергея Эйзенштейна","9; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Ростокино","м. Улица Сергея Эйзенштейна","Сельскохозяйственная улица","5","Москва; р-н Ростокино; Сельскохозяйственная улица; 5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 40 м² за 400 000 руб./мес.","Своб. назнач. 40 м² за 400 000 руб./мес.","120 000 руб. за м² в год","Октябрьская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Октябрьская","Калужская площадь","1К1","Москва; р-н Якиманка; Калужская площадь; 1К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=4&region=1","Своб. назнач. 143 м² за 490 010 руб./мес.","Своб. назнач. 143 м² за 490 010 руб./мес.","41 264 руб. за м² в год","Белорусская","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Белорусская","1-я Брестская улица","33С2","Москва; р-н Тверской; 1-я Брестская улица; 33С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=5&region=1","Своб. назнач. от 490 м² до 630 м² от 441 000 руб./мес.","Своб. назнач. от 490 м² до 630 м² от 441 000 руб./мес.","10 800 руб. за м² в год","Кантемировская","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Царицыно","м. Кантемировская","Промышленная улица","11С12","Москва; р-н Царицыно; Промышленная улица; 11С12"
